" Saturday - August 30 at  2am  Temperature: 54 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 11%","Precipitation Potential (%): 0%","Relative Humidity (%): 80% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  3am  Temperature: 54 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 80% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  4am  Temperature: 52 ,deg;F","Dewpoint: 47 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 5%","Precipitation Potential (%): 0%","Relative Humidity (%): 83% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  5am  Temperature: 51 ,deg;F","Dewpoint: 47 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 86% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  6am  Temperature: 50 ,deg;F","Dewpoint: 47 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 5%","Precipitation Potential (%): 0%","Relative Humidity (%): 89% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  7am  Temperature: 50 ,deg;F","Dewpoint: 46 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 86% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  8am  Temperature: 52 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 86% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  9am  Temperature: 56 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 77% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  10am  Temperature: 61 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 4%","Precipitation Potential (%): 0%","Relative Humidity (%): 67% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  11am  Temperature: 65 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 5mph Sky Cover (%): 5%","Precipitation Potential (%): 0%","Relative Humidity (%): 58% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  12pm  Temperature: 68 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 53% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  1pm  Temperature: 70 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 47% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  2pm  Temperature: 71 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 44% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  3pm  Temperature: 73 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 41% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  4pm  Temperature: 74 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 40% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  5pm  Temperature: 74 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 40% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  6pm  Temperature: 73 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 9%","Precipitation Potential (%): 0%","Relative Humidity (%): 43% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  7pm  Temperature: 71 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 10%","Precipitation Potential (%): 0%","Relative Humidity (%): 46% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  8pm  Temperature: 68 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 12%","Precipitation Potential (%): 0%","Relative Humidity (%): 53% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  9pm  Temperature: 65 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 12%","Precipitation Potential (%): 0%","Relative Humidity (%): 58% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  10pm  Temperature: 62 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 13%","Precipitation Potential (%): 0%","Relative Humidity (%): 64% Rain: <10%","Thunder: <10%"
" Saturday - August 30 at  11pm  Temperature: 60 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 13%","Precipitation Potential (%): 0%","Relative Humidity (%): 69% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  12am  Temperature: 58 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 6mph Sky Cover (%): 13%","Precipitation Potential (%): 0%","Relative Humidity (%): 73% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  1am  Temperature: 57 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: NE 5mph Sky Cover (%): 13%","Precipitation Potential (%): 0%","Relative Humidity (%): 76% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  2am  Temperature: 56 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: NE 5mph Sky Cover (%): 13%","Precipitation Potential (%): 0%","Relative Humidity (%): 77% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  3am  Temperature: 55 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 5mph Sky Cover (%): 15%","Precipitation Potential (%): 0%","Relative Humidity (%): 79% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  4am  Temperature: 54 ,deg;F","Dewpoint: 48 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 18%","Precipitation Potential (%): 0%","Relative Humidity (%): 80% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  5am  Temperature: 53 ,deg;F","Dewpoint: 47 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 20%","Precipitation Potential (%): 0%","Relative Humidity (%): 80% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  6am  Temperature: 52 ,deg;F","Dewpoint: 47 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 16%","Precipitation Potential (%): 0%","Relative Humidity (%): 82% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  7am  Temperature: 52 ,deg;F","Dewpoint: 47 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 11%","Precipitation Potential (%): 0%","Relative Humidity (%): 83% Rain: <10%","Thunder: <10%"
" Sunday - August 31 at  8am  Temperature: 53 ,deg;F","Dewpoint: 47 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 80% Rain: <10%","Thunder: <10%"
